<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>
2025.11.13	06:56:00	1.15840	1.15842	1.15840	1.15840	9.00
2025.11.13	06:57:00	1.15838	1.15848	1.15836	1.15844	55.45
2025.11.13	06:58:00	1.15844	1.15850	1.15842	1.15850	21.93
2025.11.13	06:59:00	1.15850	1.15856	1.15850	1.15855	31.06
2025.11.13	07:00:00	1.15854	1.15854	1.15830	1.15840	137.76
2025.11.13	07:01:00	1.15837	1.15848	1.15834	1.15848	46.55
2025.11.13	07:02:00	1.15849	1.15855	1.15848	1.15852	30.46
2025.11.13	07:03:00	1.15854	1.15871	1.15854	1.15870	78.42
2025.11.13	07:04:00	1.15869	1.15869	1.15862	1.15862	67.95
2025.11.13	07:05:00	1.15864	1.15865	1.15854	1.15862	104.62
2025.11.13	07:06:00	1.15860	1.15865	1.15855	1.15856	65.07
2025.11.13	07:07:00	1.15855	1.15858	1.15850	1.15851	36.45
2025.11.13	07:08:00	1.15853	1.15865	1.15852	1.15858	41.37
2025.11.13	07:09:00	1.15857	1.15858	1.15846	1.15850	33.30
2025.11.13	07:10:00	1.15848	1.15870	1.15848	1.15868	68.40
2025.11.13	07:11:00	1.15865	1.15873	1.15862	1.15872	37.80
2025.11.13	07:12:00	1.15869	1.15870	1.15861	1.15866	61.20
2025.11.13	07:13:00	1.15866	1.15868	1.15864	1.15868	35.91
2025.11.13	07:14:00	1.15867	1.15883	1.15867	1.15873	79.19
2025.11.13	07:15:00	1.15873	1.15878	1.15873	1.15875	19.80
2025.11.13	07:16:00	1.15878	1.15880	1.15875	1.15875	27.90
2025.11.13	07:17:00	1.15876	1.15893	1.15876	1.15893	38.70
2025.11.13	07:18:00	1.15893	1.15900	1.15889	1.15889	40.05
2025.11.13	07:19:00	1.15885	1.15887	1.15878	1.15886	34.64
2025.11.13	07:20:00	1.15889	1.15889	1.15883	1.15884	23.40
2025.11.13	07:21:00	1.15887	1.15907	1.15885	1.15907	57.60
2025.11.13	07:22:00	1.15908	1.15909	1.15901	1.15903	47.70
2025.11.13	07:23:00	1.15904	1.15914	1.15902	1.15914	29.47
2025.11.13	07:24:00	1.15917	1.15918	1.15902	1.15903	87.52
2025.11.13	07:25:00	1.15903	1.15909	1.15901	1.15904	42.30
2025.11.13	07:26:00	1.15902	1.15911	1.15901	1.15903	49.72
2025.11.13	07:27:00	1.15905	1.15912	1.15899	1.15902	53.55
2025.11.13	07:28:00	1.15905	1.15922	1.15903	1.15920	63.42
2025.11.13	07:29:00	1.15921	1.15934	1.15921	1.15931	63.45
2025.11.13	07:30:00	1.15930	1.15941	1.15930	1.15937	48.15
2025.11.13	07:31:00	1.15941	1.15951	1.15937	1.15951	57.24
2025.11.13	07:32:00	1.15952	1.15982	1.15952	1.15966	127.92
2025.11.13	07:33:00	1.15967	1.15976	1.15958	1.15973	63.28
2025.11.13	07:34:00	1.15974	1.15978	1.15964	1.15969	55.80
2025.11.13	07:35:00	1.15966	1.15977	1.15962	1.15962	106.60
2025.11.13	07:36:00	1.15961	1.15969	1.15952	1.15969	70.77
2025.11.13	07:37:00	1.15968	1.15983	1.15966	1.15977	40.26
2025.11.13	07:38:00	1.15977	1.15989	1.15975	1.15979	34.96
2025.11.13	07:39:00	1.15976	1.16017	1.15976	1.16017	51.72
2025.11.13	07:40:00	1.16020	1.16039	1.16019	1.16037	105.34
2025.11.13	07:41:00	1.16037	1.16040	1.16029	1.16031	104.67
2025.11.13	07:42:00	1.16026	1.16038	1.16020	1.16034	181.71
2025.11.13	07:43:00	1.16033	1.16041	1.16033	1.16039	44.55
2025.11.13	07:44:00	1.16040	1.16040	1.16026	1.16027	78.07
2025.11.13	07:45:00	1.16028	1.16038	1.16028	1.16037	41.34
2025.11.13	07:46:00	1.16038	1.16056	1.16031	1.16052	128.97
2025.11.13	07:47:00	1.16052	1.16058	1.16041	1.16046	117.45
2025.11.13	07:48:00	1.16047	1.16060	1.16047	1.16054	96.07
2025.11.13	07:49:00	1.16053	1.16059	1.16049	1.16056	142.29
2025.11.13	07:50:00	1.16054	1.16089	1.16054	1.16089	68.82
2025.11.13	07:51:00	1.16087	1.16111	1.16087	1.16102	135.71
2025.11.13	07:52:00	1.16101	1.16105	1.16093	1.16093	55.96
2025.11.13	07:53:00	1.16093	1.16097	1.16069	1.16070	118.92
2025.11.13	07:54:00	1.16071	1.16074	1.16066	1.16073	104.23
2025.11.13	07:55:00	1.16072	1.16091	1.16070	1.16086	82.81
2025.11.13	07:56:00	1.16087	1.16102	1.16086	1.16095	73.92
2025.11.13	07:57:00	1.16095	1.16099	1.16092	1.16098	40.81
2025.11.13	07:58:00	1.16098	1.16110	1.16094	1.16107	69.61
2025.11.13	07:59:00	1.16110	1.16121	1.16110	1.16111	75.62
2025.11.13	08:00:00	1.16113	1.16135	1.16108	1.16135	195.98
2025.11.13	08:01:00	1.16136	1.16146	1.16121	1.16124	160.73
2025.11.13	08:02:00	1.16124	1.16134	1.16123	1.16132	51.49
2025.11.13	08:03:00	1.16135	1.16155	1.16134	1.16148	103.16
2025.11.13	08:04:00	1.16148	1.16148	1.16134	1.16136	125.15
2025.11.13	08:05:00	1.16135	1.16136	1.16127	1.16127	60.87
2025.11.13	08:06:00	1.16125	1.16127	1.16119	1.16121	44.29
2025.11.13	08:07:00	1.16121	1.16144	1.16121	1.16144	70.21
2025.11.13	08:08:00	1.16146	1.16160	1.16145	1.16158	106.45
2025.11.13	08:09:00	1.16159	1.16192	1.16159	1.16171	153.76
2025.11.13	08:10:00	1.16173	1.16177	1.16169	1.16173	54.83
2025.11.13	08:11:00	1.16172	1.16184	1.16171	1.16176	62.79
2025.11.13	08:12:00	1.16177	1.16192	1.16177	1.16185	74.53
2025.11.13	08:13:00	1.16187	1.16187	1.16181	1.16183	20.44
2025.11.13	08:14:00	1.16187	1.16192	1.16183	1.16189	36.22
2025.11.13	08:15:00	1.16192	1.16192	1.16175	1.16177	52.20
2025.11.13	08:16:00	1.16176	1.16178	1.16161	1.16161	64.54
2025.11.13	08:17:00	1.16161	1.16164	1.16142	1.16157	177.94
2025.11.13	08:18:00	1.16155	1.16167	1.16150	1.16155	137.66
2025.11.13	08:19:00	1.16157	1.16157	1.16142	1.16144	72.04
2025.11.13	08:20:00	1.16147	1.16156	1.16141	1.16150	157.36
2025.11.13	08:21:00	1.16151	1.16151	1.16132	1.16132	113.01
2025.11.13	08:22:00	1.16134	1.16143	1.16129	1.16136	70.37
2025.11.13	08:23:00	1.16136	1.16145	1.16121	1.16125	90.14
2025.11.13	08:24:00	1.16127	1.16137	1.16117	1.16132	158.31
2025.11.13	08:25:00	1.16132	1.16143	1.16131	1.16142	98.01
2025.11.13	08:26:00	1.16143	1.16160	1.16142	1.16158	42.49
2025.11.13	08:27:00	1.16159	1.16159	1.16148	1.16149	42.75
2025.11.13	08:28:00	1.16150	1.16150	1.16128	1.16131	110.05
2025.11.13	08:29:00	1.16131	1.16137	1.16131	1.16133	77.12
2025.11.13	08:30:00	1.16134	1.16156	1.16134	1.16149	112.88
2025.11.13	08:31:00	1.16151	1.16160	1.16144	1.16152	107.69
2025.11.13	08:32:00	1.16153	1.16163	1.16143	1.16153	186.76
2025.11.13	08:33:00	1.16151	1.16154	1.16143	1.16151	155.87
2025.11.13	08:34:00	1.16149	1.16166	1.16143	1.16155	99.59
2025.11.13	08:35:00	1.16156	1.16157	1.16139	1.16146	105.83
2025.11.13	08:36:00	1.16146	1.16149	1.16131	1.16135	116.42
2025.11.13	08:37:00	1.16135	1.16138	1.16121	1.16121	104.52
2025.11.13	08:38:00	1.16122	1.16126	1.16105	1.16109	119.80
2025.11.13	08:39:00	1.16108	1.16108	1.16100	1.16103	34.25
2025.11.13	08:40:00	1.16102	1.16118	1.16101	1.16103	76.60
2025.11.13	08:41:00	1.16103	1.16117	1.16102	1.16106	52.60
2025.11.13	08:42:00	1.16106	1.16121	1.16106	1.16120	45.19
2025.11.13	08:43:00	1.16119	1.16124	1.16118	1.16122	33.49
2025.11.13	08:44:00	1.16118	1.16119	1.16110	1.16116	35.48
2025.11.13	08:45:00	1.16117	1.16137	1.16111	1.16132	99.85
2025.11.13	08:46:00	1.16132	1.16134	1.16120	1.16121	35.43
2025.11.13	08:47:00	1.16120	1.16132	1.16120	1.16131	35.74
2025.11.13	08:48:00	1.16132	1.16134	1.16127	1.16130	35.99
2025.11.13	08:49:00	1.16128	1.16139	1.16126	1.16137	87.81
2025.11.13	08:50:00	1.16137	1.16146	1.16116	1.16146	95.64
2025.11.13	08:51:00	1.16148	1.16173	1.16146	1.16173	107.81
2025.11.13	08:52:00	1.16171	1.16202	1.16170	1.16198	112.69
2025.11.13	08:53:00	1.16199	1.16221	1.16197	1.16211	157.15
2025.11.13	08:54:00	1.16212	1.16213	1.16195	1.16207	114.66
2025.11.13	08:55:00	1.16207	1.16233	1.16207	1.16226	101.23
2025.11.13	08:56:00	1.16228	1.16257	1.16227	1.16252	129.80
2025.11.13	08:57:00	1.16253	1.16281	1.16252	1.16264	208.10
2025.11.13	08:58:00	1.16266	1.16274	1.16257	1.16260	123.30
2025.11.13	08:59:00	1.16261	1.16294	1.16260	1.16278	156.55
2025.11.13	09:00:00	1.16277	1.16283	1.16261	1.16280	195.14
2025.11.13	09:01:00	1.16278	1.16288	1.16267	1.16267	172.69
2025.11.13	09:02:00	1.16265	1.16279	1.16257	1.16278	125.57
2025.11.13	09:03:00	1.16277	1.16279	1.16254	1.16255	141.99
2025.11.13	09:04:00	1.16257	1.16257	1.16233	1.16233	210.66
2025.11.13	09:05:00	1.16235	1.16248	1.16234	1.16242	57.15
2025.11.13	09:06:00	1.16241	1.16275	1.16241	1.16274	158.71
2025.11.13	09:07:00	1.16272	1.16300	1.16272	1.16292	161.08
2025.11.13	09:08:00	1.16292	1.16303	1.16283	1.16301	163.01
2025.11.13	09:09:00	1.16303	1.16338	1.16298	1.16332	132.04
2025.11.13	09:10:00	1.16330	1.16335	1.16325	1.16332	184.95
2025.11.13	09:11:00	1.16333	1.16345	1.16332	1.16343	141.67
2025.11.13	09:12:00	1.16343	1.16346	1.16325	1.16326	123.63
2025.11.13	09:13:00	1.16325	1.16347	1.16325	1.16342	197.15
2025.11.13	09:14:00	1.16344	1.16344	1.16311	1.16316	142.99
2025.11.13	09:15:00	1.16317	1.16332	1.16313	1.16331	86.10
2025.11.13	09:16:00	1.16330	1.16333	1.16316	1.16317	100.43
2025.11.13	09:17:00	1.16315	1.16321	1.16306	1.16309	50.39
2025.11.13	09:18:00	1.16312	1.16318	1.16307	1.16312	74.99
2025.11.13	09:19:00	1.16312	1.16316	1.16298	1.16299	175.81
2025.11.13	09:20:00	1.16299	1.16302	1.16289	1.16290	87.82
2025.11.13	09:21:00	1.16291	1.16295	1.16285	1.16288	67.24
2025.11.13	09:22:00	1.16288	1.16303	1.16286	1.16300	67.45
2025.11.13	09:23:00	1.16302	1.16308	1.16292	1.16298	61.15
2025.11.13	09:24:00	1.16298	1.16298	1.16286	1.16292	51.50
2025.11.13	09:25:00	1.16293	1.16307	1.16293	1.16307	61.89
2025.11.13	09:26:00	1.16308	1.16321	1.16306	1.16318	39.34
2025.11.13	09:27:00	1.16316	1.16323	1.16305	1.16306	57.35
2025.11.13	09:28:00	1.16307	1.16313	1.16299	1.16306	82.45
2025.11.13	09:29:00	1.16303	1.16307	1.16296	1.16302	50.95
2025.11.13	09:30:00	1.16304	1.16337	1.16274	1.16276	133.25
2025.11.13	09:31:00	1.16277	1.16288	1.16264	1.16264	126.55
2025.11.13	09:32:00	1.16266	1.16273	1.16254	1.16256	100.19
2025.11.13	09:33:00	1.16255	1.16255	1.16228	1.16228	45.45
2025.11.13	09:34:00	1.16224	1.16233	1.16222	1.16229	72.61
2025.11.13	09:35:00	1.16233	1.16233	1.16181	1.16183	113.30
2025.11.13	09:36:00	1.16183	1.16191	1.16172	1.16172	94.88
2025.11.13	09:37:00	1.16173	1.16178	1.16152	1.16153	104.10
2025.11.13	09:38:00	1.16153	1.16165	1.16150	1.16152	79.28
2025.11.13	09:39:00	1.16144	1.16147	1.16107	1.16127	233.81
2025.11.13	09:40:00	1.16129	1.16140	1.16121	1.16138	132.87
2025.11.13	09:41:00	1.16134	1.16134	1.16112	1.16113	142.51
2025.11.13	09:42:00	1.16114	1.16114	1.16105	1.16112	112.38
2025.11.13	09:43:00	1.16113	1.16137	1.16108	1.16131	166.26
2025.11.13	09:44:00	1.16132	1.16138	1.16130	1.16132	160.31
2025.11.13	09:45:00	1.16134	1.16156	1.16131	1.16156	81.78
2025.11.13	09:46:00	1.16156	1.16179	1.16155	1.16176	93.46
2025.11.13	09:47:00	1.16178	1.16182	1.16168	1.16181	104.58
2025.11.13	09:48:00	1.16181	1.16188	1.16179	1.16182	76.42
2025.11.13	09:49:00	1.16180	1.16200	1.16176	1.16196	109.47
2025.11.13	09:50:00	1.16196	1.16201	1.16192	1.16201	78.86
2025.11.13	09:51:00	1.16201	1.16205	1.16167	1.16176	165.54
2025.11.13	09:52:00	1.16175	1.16175	1.16157	1.16161	60.61
2025.11.13	09:53:00	1.16161	1.16177	1.16159	1.16177	91.17
2025.11.13	09:54:00	1.16176	1.16213	1.16173	1.16210	89.32
2025.11.13	09:55:00	1.16206	1.16206	1.16196	1.16197	66.02
2025.11.13	09:56:00	1.16198	1.16200	1.16181	1.16181	73.47
2025.11.13	09:57:00	1.16183	1.16185	1.16177	1.16182	42.30
2025.11.13	09:58:00	1.16180	1.16182	1.16170	1.16170	39.11
2025.11.13	09:59:00	1.16171	1.16174	1.16164	1.16164	41.00
2025.11.13	10:00:00	1.16165	1.16165	1.16153	1.16162	51.44
2025.11.13	10:01:00	1.16163	1.16166	1.16152	1.16152	44.98
2025.11.13	10:02:00	1.16153	1.16159	1.16148	1.16151	79.28
2025.11.13	10:03:00	1.16151	1.16165	1.16148	1.16163	75.88
2025.11.13	10:04:00	1.16162	1.16167	1.16159	1.16162	33.10
2025.11.13	10:05:00	1.16165	1.16168	1.16158	1.16163	41.02
2025.11.13	10:06:00	1.16161	1.16168	1.16160	1.16160	53.12
2025.11.13	10:07:00	1.16159	1.16162	1.16145	1.16148	117.79
2025.11.13	10:08:00	1.16148	1.16153	1.16137	1.16138	59.48
2025.11.13	10:09:00	1.16140	1.16141	1.16127	1.16134	63.79
2025.11.13	10:10:00	1.16136	1.16163	1.16136	1.16153	53.25
2025.11.13	10:11:00	1.16157	1.16176	1.16157	1.16174	39.46
2025.11.13	10:12:00	1.16172	1.16174	1.16161	1.16169	83.43
2025.11.13	10:13:00	1.16168	1.16168	1.16156	1.16158	54.98
2025.11.13	10:14:00	1.16158	1.16163	1.16150	1.16160	55.65
2025.11.13	10:15:00	1.16161	1.16161	1.16141	1.16143	57.57
2025.11.13	10:16:00	1.16141	1.16160	1.16133	1.16160	50.09
2025.11.13	10:17:00	1.16159	1.16169	1.16156	1.16169	31.43
2025.11.13	10:18:00	1.16170	1.16208	1.16170	1.16207	74.20
2025.11.13	10:19:00	1.16208	1.16208	1.16200	1.16208	46.44
2025.11.13	10:20:00	1.16213	1.16219	1.16212	1.16219	42.75
2025.11.13	10:21:00	1.16218	1.16218	1.16203	1.16214	86.42
2025.11.13	10:22:00	1.16216	1.16234	1.16212	1.16231	72.40
2025.11.13	10:23:00	1.16232	1.16233	1.16214	1.16215	75.57
2025.11.13	10:24:00	1.16214	1.16220	1.16201	1.16217	57.46
2025.11.13	10:25:00	1.16218	1.16218	1.16193	1.16193	44.85
2025.11.13	10:26:00	1.16192	1.16192	1.16171	1.16172	87.45
2025.11.13	10:27:00	1.16172	1.16181	1.16171	1.16171	55.54
2025.11.13	10:28:00	1.16171	1.16180	1.16165	1.16177	109.22
2025.11.13	10:29:00	1.16175	1.16177	1.16167	1.16177	67.91
2025.11.13	10:30:00	1.16176	1.16178	1.16166	1.16169	73.58
2025.11.13	10:31:00	1.16169	1.16170	1.16159	1.16166	67.04
2025.11.13	10:32:00	1.16168	1.16179	1.16165	1.16178	34.65
2025.11.13	10:33:00	1.16177	1.16181	1.16170	1.16176	76.24
2025.11.13	10:34:00	1.16174	1.16179	1.16174	1.16175	45.83
2025.11.13	10:35:00	1.16174	1.16174	1.16162	1.16165	40.17
2025.11.13	10:36:00	1.16164	1.16180	1.16164	1.16176	76.45
2025.11.13	10:37:00	1.16175	1.16175	1.16161	1.16168	53.72
2025.11.13	10:38:00	1.16169	1.16172	1.16141	1.16143	69.76
2025.11.13	10:39:00	1.16141	1.16144	1.16132	1.16132	69.86
2025.11.13	10:40:00	1.16134	1.16150	1.16127	1.16146	72.07
2025.11.13	10:41:00	1.16147	1.16153	1.16140	1.16143	55.65
2025.11.13	10:42:00	1.16142	1.16146	1.16141	1.16146	59.07
2025.11.13	10:43:00	1.16146	1.16147	1.16125	1.16126	107.88
2025.11.13	10:44:00	1.16125	1.16128	1.16119	1.16123	154.73
2025.11.13	10:45:00	1.16123	1.16126	1.16116	1.16123	72.15
2025.11.13	10:46:00	1.16119	1.16130	1.16113	1.16128	78.63
2025.11.13	10:47:00	1.16129	1.16133	1.16124	1.16130	57.15
2025.11.13	10:48:00	1.16129	1.16133	1.16115	1.16118	36.90
2025.11.13	10:49:00	1.16119	1.16130	1.16119	1.16128	36.90
2025.11.13	10:50:00	1.16131	1.16131	1.16120	1.16122	82.44
2025.11.13	10:51:00	1.16121	1.16125	1.16113	1.16117	24.94
2025.11.13	10:52:00	1.16118	1.16133	1.16118	1.16133	19.80
2025.11.13	10:53:00	1.16131	1.16139	1.16121	1.16133	55.47
2025.11.13	10:54:00	1.16134	1.16144	1.16132	1.16143	13.50
2025.11.13	10:55:00	1.16146	1.16160	1.16142	1.16160	60.61
2025.11.13	10:56:00	1.16157	1.16168	1.16153	1.16167	66.73
2025.11.13	10:57:00	1.16169	1.16169	1.16160	1.16163	29.20
2025.11.13	10:58:00	1.16161	1.16164	1.16158	1.16158	35.07
2025.11.13	10:59:00	1.16155	1.16159	1.16146	1.16158	24.69
2025.11.13	11:00:00	1.16157	1.16164	1.16131	1.16133	71.77
2025.11.13	11:01:00	1.16136	1.16156	1.16135	1.16156	67.86
2025.11.13	11:02:00	1.16157	1.16173	1.16157	1.16172	65.82
2025.11.13	11:03:00	1.16172	1.16181	1.16160	1.16166	74.30
2025.11.13	11:04:00	1.16163	1.16174	1.16163	1.16174	35.86
2025.11.13	11:05:00	1.16172	1.16183	1.16172	1.16177	57.77
2025.11.13	11:06:00	1.16178	1.16187	1.16176	1.16181	36.90
2025.11.13	11:07:00	1.16182	1.16190	1.16182	1.16186	60.98
2025.11.13	11:08:00	1.16186	1.16186	1.16175	1.16181	37.45
2025.11.13	11:09:00	1.16178	1.16183	1.16175	1.16183	21.79
2025.11.13	11:10:00	1.16183	1.16183	1.16177	1.16177	11.25
2025.11.13	11:11:00	1.16178	1.16181	1.16173	1.16173	16.42
2025.11.13	11:12:00	1.16173	1.16185	1.16167	1.16182	24.39
2025.11.13	11:13:00	1.16181	1.16184	1.16170	1.16174	68.48
2025.11.13	11:14:00	1.16171	1.16176	1.16157	1.16157	54.92
2025.11.13	11:15:00	1.16154	1.16165	1.16154	1.16162	38.66
2025.11.13	11:16:00	1.16162	1.16162	1.16144	1.16145	86.37
2025.11.13	11:17:00	1.16145	1.16146	1.16133	1.16145	49.27
2025.11.13	11:18:00	1.16143	1.16144	1.16138	1.16139	36.19
2025.11.13	11:19:00	1.16139	1.16147	1.16131	1.16133	49.14
2025.11.13	11:20:00	1.16131	1.16142	1.16127	1.16135	50.10
2025.11.13	11:21:00	1.16137	1.16137	1.16122	1.16122	21.15
2025.11.13	11:22:00	1.16125	1.16131	1.16123	1.16128	69.30
2025.11.13	11:23:00	1.16128	1.16134	1.16122	1.16131	27.19
2025.11.13	11:24:00	1.16129	1.16133	1.16119	1.16130	35.93
2025.11.13	11:25:00	1.16133	1.16138	1.16131	1.16138	28.09
2025.11.13	11:26:00	1.16139	1.16140	1.16138	1.16140	8.10
2025.11.13	11:27:00	1.16138	1.16142	1.16136	1.16141	35.48
2025.11.13	11:28:00	1.16139	1.16151	1.16138	1.16148	54.83
2025.11.13	11:29:00	1.16149	1.16150	1.16144	1.16147	41.80
2025.11.13	11:30:00	1.16149	1.16153	1.16142	1.16142	23.97
2025.11.13	11:31:00	1.16142	1.16146	1.16133	1.16136	41.97
2025.11.13	11:32:00	1.16136	1.16145	1.16134	1.16144	28.50
2025.11.13	11:33:00	1.16147	1.16156	1.16146	1.16154	41.94
2025.11.13	11:34:00	1.16153	1.16174	1.16153	1.16172	86.64
2025.11.13	11:35:00	1.16172	1.16202	1.16172	1.16201	62.24
2025.11.13	11:36:00	1.16202	1.16202	1.16186	1.16187	60.45
2025.11.13	11:37:00	1.16186	1.16186	1.16175	1.16180	120.09
2025.11.13	11:38:00	1.16181	1.16182	1.16158	1.16166	92.97
2025.11.13	11:39:00	1.16165	1.16168	1.16161	1.16162	77.79
2025.11.13	11:40:00	1.16161	1.16165	1.16151	1.16156	97.58
2025.11.13	11:41:00	1.16155	1.16168	1.16145	1.16154	102.08
2025.11.13	11:42:00	1.16152	1.16163	1.16152	1.16157	87.03
2025.11.13	11:43:00	1.16158	1.16159	1.16132	1.16137	100.22
2025.11.13	11:44:00	1.16138	1.16142	1.16131	1.16131	132.13
2025.11.13	11:45:00	1.16131	1.16131	1.16108	1.16110	126.73
2025.11.13	11:46:00	1.16110	1.16128	1.16109	1.16113	94.52
2025.11.13	11:47:00	1.16113	1.16113	1.16086	1.16093	153.63
2025.11.13	11:48:00	1.16093	1.16093	1.16075	1.16088	121.90
2025.11.13	11:49:00	1.16088	1.16088	1.16068	1.16070	156.12
2025.11.13	11:50:00	1.16069	1.16073	1.16056	1.16056	93.70
2025.11.13	11:51:00	1.16056	1.16072	1.16056	1.16070	62.72
2025.11.13	11:52:00	1.16072	1.16101	1.16070	1.16082	107.77
2025.11.13	11:53:00	1.16081	1.16083	1.16067	1.16073	99.66
2025.11.13	11:54:00	1.16072	1.16074	1.16055	1.16055	244.08
2025.11.13	11:55:00	1.16055	1.16058	1.16049	1.16054	152.68
2025.11.13	11:56:00	1.16054	1.16078	1.16046	1.16078	114.73
2025.11.13	11:57:00	1.16077	1.16085	1.16070	1.16082	115.92
2025.11.13	11:58:00	1.16083	1.16083	1.16049	1.16049	112.22
2025.11.13	11:59:00	1.16050	1.16069	1.16047	1.16063	95.57
2025.11.13	12:00:00	1.16063	1.16078	1.16063	1.16076	64.81
2025.11.13	12:01:00	1.16074	1.16074	1.16058	1.16062	59.50
2025.11.13	12:02:00	1.16060	1.16073	1.16056	1.16070	50.59
2025.11.13	12:03:00	1.16069	1.16087	1.16068	1.16086	57.22
2025.11.13	12:04:00	1.16087	1.16099	1.16085	1.16093	102.99
2025.11.13	12:05:00	1.16092	1.16094	1.16085	1.16085	31.27
2025.11.13	12:06:00	1.16087	1.16089	1.16080	1.16086	34.57
2025.11.13	12:07:00	1.16087	1.16102	1.16085	1.16100	31.50
2025.11.13	12:08:00	1.16100	1.16100	1.16079	1.16085	67.09
2025.11.13	12:09:00	1.16087	1.16097	1.16084	1.16093	74.02
2025.11.13	12:10:00	1.16091	1.16099	1.16091	1.16096	37.65
2025.11.13	12:11:00	1.16098	1.16098	1.16091	1.16091	36.83
2025.11.13	12:12:00	1.16094	1.16101	1.16090	1.16097	49.33
2025.11.13	12:13:00	1.16098	1.16107	1.16096	1.16106	30.69
2025.11.13	12:14:00	1.16111	1.16116	1.16105	1.16112	54.83
2025.11.13	12:15:00	1.16112	1.16120	1.16110	1.16111	69.07
2025.11.13	12:16:00	1.16112	1.16117	1.16109	1.16114	82.54
2025.11.13	12:17:00	1.16116	1.16125	1.16112	1.16117	35.86
2025.11.13	12:18:00	1.16116	1.16118	1.16103	1.16118	74.67
2025.11.13	12:19:00	1.16120	1.16130	1.16120	1.16122	53.34
2025.11.13	12:20:00	1.16123	1.16132	1.16121	1.16124	46.91
2025.11.13	12:21:00	1.16123	1.16125	1.16108	1.16122	56.99
2025.11.13	12:22:00	1.16119	1.16132	1.16115	1.16131	53.44
2025.11.13	12:23:00	1.16133	1.16135	1.16131	1.16131	38.25
2025.11.13	12:24:00	1.16133	1.16145	1.16130	1.16145	42.73
2025.11.13	12:25:00	1.16143	1.16143	1.16126	1.16131	95.42
2025.11.13	12:26:00	1.16130	1.16133	1.16126	1.16131	80.19
2025.11.13	12:27:00	1.16133	1.16145	1.16130	1.16142	92.70
2025.11.13	12:28:00	1.16145	1.16150	1.16139	1.16150	134.48
2025.11.13	12:29:00	1.16151	1.16152	1.16140	1.16142	130.19
2025.11.13	12:30:00	1.16140	1.16151	1.16140	1.16149	96.52
2025.11.13	12:31:00	1.16149	1.16157	1.16146	1.16157	42.84
2025.11.13	12:32:00	1.16155	1.16156	1.16151	1.16153	33.49
2025.11.13	12:33:00	1.16154	1.16164	1.16145	1.16146	140.35
2025.11.13	12:34:00	1.16147	1.16150	1.16134	1.16148	125.55
2025.11.13	12:35:00	1.16149	1.16167	1.16142	1.16167	155.72
2025.11.13	12:36:00	1.16168	1.16185	1.16168	1.16185	164.23
2025.11.13	12:37:00	1.16185	1.16188	1.16170	1.16179	175.64
2025.11.13	12:38:00	1.16182	1.16202	1.16177	1.16197	131.04
2025.11.13	12:39:00	1.16197	1.16198	1.16182	1.16187	212.50
2025.11.13	12:40:00	1.16186	1.16187	1.16157	1.16163	218.50
2025.11.13	12:41:00	1.16163	1.16164	1.16150	1.16151	146.28
2025.11.13	12:42:00	1.16152	1.16178	1.16150	1.16168	207.13
2025.11.13	12:43:00	1.16167	1.16174	1.16154	1.16157	94.20
2025.11.13	12:44:00	1.16157	1.16182	1.16156	1.16181	85.84
2025.11.13	12:45:00	1.16183	1.16188	1.16172	1.16178	98.96
2025.11.13	12:46:00	1.16179	1.16191	1.16172	1.16191	92.63
2025.11.13	12:47:00	1.16192	1.16200	1.16192	1.16192	87.03
2025.11.13	12:48:00	1.16189	1.16191	1.16175	1.16180	104.23
2025.11.13	12:49:00	1.16178	1.16185	1.16177	1.16185	32.33
2025.11.13	12:50:00	1.16187	1.16193	1.16185	1.16193	87.42
2025.11.13	12:51:00	1.16192	1.16208	1.16192	1.16199	102.60
2025.11.13	12:52:00	1.16201	1.16224	1.16200	1.16222	96.42
2025.11.13	12:53:00	1.16223	1.16223	1.16208	1.16209	118.85
2025.11.13	12:54:00	1.16208	1.16216	1.16208	1.16213	74.33
2025.11.13	12:55:00	1.16211	1.16211	1.16185	1.16185	137.93
2025.11.13	12:56:00	1.16184	1.16193	1.16177	1.16187	100.57
2025.11.13	12:57:00	1.16189	1.16222	1.16189	1.16219	158.64
2025.11.13	12:58:00	1.16221	1.16228	1.16211	1.16223	200.33
2025.11.13	12:59:00	1.16224	1.16229	1.16216	1.16227	176.28
2025.11.13	13:00:00	1.16229	1.16249	1.16216	1.16223	287.54
2025.11.13	13:01:00	1.16223	1.16231	1.16213	1.16213	160.44
2025.11.13	13:02:00	1.16215	1.16218	1.16205	1.16210	95.40
2025.11.13	13:03:00	1.16212	1.16218	1.16207	1.16210	89.46
2025.11.13	13:04:00	1.16211	1.16211	1.16205	1.16206	225.82
2025.11.13	13:05:00	1.16207	1.16215	1.16198	1.16200	75.56
2025.11.13	13:06:00	1.16199	1.16203	1.16189	1.16192	62.22
2025.11.13	13:07:00	1.16194	1.16210	1.16187	1.16210	59.26
2025.11.13	13:08:00	1.16211	1.16214	1.16198	1.16203	84.58
2025.11.13	13:09:00	1.16202	1.16205	1.16186	1.16188	69.80
2025.11.13	13:10:00	1.16188	1.16188	1.16172	1.16175	80.32
2025.11.13	13:11:00	1.16174	1.16188	1.16166	1.16186	72.62
2025.11.13	13:12:00	1.16186	1.16200	1.16186	1.16191	142.79
