<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>
2025.11.11	18:17:00	4112.56500	4113.53500	4112.56500	4113.39500	0.04
2025.11.11	18:18:00	4113.40500	4114.78500	4113.18500	4114.54500	0.03
2025.11.11	18:19:00	4114.62500	4114.78500	4112.66500	4113.02500	0.02
2025.11.11	18:20:00	4113.04500	4113.44500	4112.57500	4112.87500	0.04
2025.11.11	18:21:00	4112.89500	4113.79500	4112.86500	4113.49500	0.04
2025.11.11	18:22:00	4113.47500	4113.48500	4112.28500	4112.85500	0.05
2025.11.11	18:23:00	4112.90500	4113.34500	4112.51500	4112.52500	0.04
2025.11.11	18:24:00	4112.60500	4113.52500	4112.57500	4113.20500	0.05
2025.11.11	18:25:00	4113.01500	4113.75500	4111.89500	4112.04500	0.04
2025.11.11	18:26:00	4112.07500	4112.48500	4110.88500	4111.40500	0.04
2025.11.11	18:27:00	4111.41500	4112.01500	4110.27500	4110.29500	0.05
2025.11.11	18:28:00	4110.31500	4111.84500	4110.13500	4111.46500	0.04
2025.11.11	18:29:00	4111.79500	4111.79500	4109.81500	4110.21500	0.09
2025.11.11	18:30:00	4110.27500	4110.91500	4109.38500	4110.65500	0.08
2025.11.11	18:31:00	4110.69500	4111.52500	4109.48500	4109.72500	0.06
2025.11.11	18:32:00	4109.75500	4109.75500	4107.50800	4107.86500	0.08
2025.11.11	18:33:00	4107.91800	4108.42500	4106.79500	4107.80500	0.06
2025.11.11	18:34:00	4107.71500	4108.97500	4107.64500	4108.74500	0.05
2025.11.11	18:35:00	4108.79500	4108.81500	4106.43500	4106.76500	0.05
2025.11.11	18:36:00	4106.74500	4107.43500	4106.57500	4107.24500	0.06
2025.11.11	18:37:00	4107.31500	4109.73500	4106.68500	4109.62500	0.04
2025.11.11	18:38:00	4109.65500	4110.57500	4109.25500	4110.37500	0.02
2025.11.11	18:39:00	4110.40500	4110.65500	4109.14800	4110.32500	0.03
2025.11.11	18:40:00	4110.36500	4111.30500	4110.36500	4110.63500	0.02
2025.11.11	18:41:00	4110.65500	4110.94500	4110.05500	4110.77500	0.02
2025.11.11	18:42:00	4110.75500	4110.75500	4108.52500	4108.76500	0.03
2025.11.11	18:43:00	4108.73500	4109.51500	4108.66500	4109.51500	0.02
2025.11.11	18:44:00	4109.66500	4109.82500	4108.71500	4109.18500	0.01
2025.11.11	18:45:00	4109.20500	4110.09500	4108.85500	4110.01500	0.02
2025.11.11	18:46:00	4110.05500	4111.90500	4110.04500	4111.90500	0.02
2025.11.11	18:47:00	4111.93500	4112.76500	4111.81500	4112.05500	0.02
2025.11.11	18:48:00	4112.03500	4113.52500	4111.87500	4112.16500	0.05
2025.11.11	18:49:00	4112.20500	4113.16500	4111.93500	4113.01500	0.04
2025.11.11	18:50:00	4113.05500	4113.63500	4112.08500	4112.15500	0.03
2025.11.11	18:51:00	4112.27500	4113.09500	4112.27500	4112.84500	0.03
2025.11.11	18:52:00	4112.88500	4113.12500	4112.47500	4112.79500	0.04
2025.11.11	18:53:00	4112.84500	4113.72500	4112.72500	4113.38500	0.04
2025.11.11	18:54:00	4113.41500	4113.71500	4112.71500	4113.71500	0.03
2025.11.11	18:55:00	4113.68500	4114.72500	4113.62500	4114.15500	0.03
2025.11.11	18:56:00	4114.19500	4114.40500	4113.09500	4113.56500	0.03
2025.11.11	18:57:00	4113.55500	4114.66500	4113.53500	4114.66500	0.04
2025.11.11	18:58:00	4114.68500	4114.69500	4113.82500	4113.92500	0.04
2025.11.11	18:59:00	4113.87500	4114.45500	4113.44500	4113.67500	0.05
2025.11.11	19:00:00	4113.66500	4113.92500	4113.00500	4113.14500	0.05
2025.11.11	19:01:00	4113.10500	4113.43500	4111.84500	4112.19500	0.07
2025.11.11	19:02:00	4112.21500	4114.51500	4112.08500	4114.30500	0.05
2025.11.11	19:03:00	4114.32500	4114.88500	4114.27500	4114.57500	0.04
2025.11.11	19:04:00	4114.57500	4114.91500	4114.47500	4114.85500	0.03
2025.11.11	19:05:00	4114.83500	4115.26500	4114.72500	4115.00500	0.04
2025.11.11	19:06:00	4115.05500	4115.62500	4114.59500	4114.85500	0.03
2025.11.11	19:07:00	4114.82500	4115.32500	4114.57500	4115.02500	0.03
2025.11.11	19:08:00	4115.01500	4115.24500	4114.62500	4114.68500	0.04
2025.11.11	19:09:00	4114.68500	4115.63500	4114.28500	4115.33500	0.03
2025.11.11	19:10:00	4115.35500	4115.68500	4115.08500	4115.45500	0.03
2025.11.11	19:11:00	4115.48500	4116.10500	4115.13500	4115.29500	0.04
2025.11.11	19:12:00	4115.33500	4115.89500	4115.30500	4115.82500	0.03
2025.11.11	19:13:00	4115.81500	4117.23500	4115.64500	4117.02500	0.05
2025.11.11	19:14:00	4117.02500	4117.43500	4116.83500	4117.37500	0.05
2025.11.11	19:15:00	4117.41500	4117.76500	4117.19500	4117.50500	0.05
2025.11.11	19:16:00	4117.50500	4118.52500	4117.41500	4118.15500	0.06
2025.11.11	19:17:00	4118.18500	4118.74500	4117.91500	4118.62500	0.02
2025.11.11	19:18:00	4118.60500	4118.83500	4117.96500	4118.13500	0.02
2025.11.11	19:19:00	4118.10500	4118.59500	4117.59500	4117.75500	0.02
2025.11.11	19:20:00	4117.82500	4118.28500	4117.31500	4118.18500	0.02
2025.11.11	19:21:00	4118.21500	4118.32500	4116.63500	4117.05500	0.02
2025.11.11	19:22:00	4117.02500	4117.65500	4116.83500	4117.58500	0.02
2025.11.11	19:23:00	4117.56500	4117.66500	4116.97500	4117.38500	0.01
2025.11.11	19:24:00	4117.40500	4117.83500	4117.31500	4117.80500	0.01
2025.11.11	19:25:00	4117.78500	4117.78500	4116.72500	4117.33500	0.01
2025.11.11	19:26:00	4117.35500	4117.38500	4116.83500	4117.14500	0.01
2025.11.11	19:27:00	4117.13500	4117.13500	4116.45500	4116.65500	0.01
2025.11.11	19:28:00	4116.68500	4117.14500	4116.31500	4116.99500	0.01
2025.11.11	19:29:00	4116.96500	4117.49500	4116.83500	4117.45500	0.02
2025.11.11	19:30:00	4117.47500	4119.15500	4117.47500	4118.60500	0.02
2025.11.11	19:31:00	4118.56500	4119.58500	4118.33500	4119.21500	0.02
2025.11.11	19:32:00	4119.19500	4119.55500	4118.57500	4118.65500	0.02
2025.11.11	19:33:00	4118.67500	4118.94500	4118.19500	4118.80500	0.03
2025.11.11	19:34:00	4118.72500	4118.81500	4117.33500	4117.72500	0.04
2025.11.11	19:35:00	4117.80500	4118.59500	4117.80500	4118.05500	0.05
2025.11.11	19:36:00	4118.07500	4118.86500	4118.01500	4118.73500	0.05
2025.11.11	19:37:00	4118.75500	4119.38500	4118.01500	4119.36500	0.05
2025.11.11	19:38:00	4119.31500	4119.55500	4118.51500	4118.85500	0.04
2025.11.11	19:39:00	4118.88500	4119.27500	4118.69500	4119.26500	0.03
2025.11.11	19:40:00	4119.30500	4119.76500	4119.20500	4119.75500	0.03
2025.11.11	19:41:00	4119.75500	4120.10500	4118.88500	4119.14500	0.05
2025.11.11	19:42:00	4119.16500	4119.84500	4119.13500	4119.75500	0.04
2025.11.11	19:43:00	4119.75500	4120.50500	4119.70500	4120.46500	0.05
2025.11.11	19:44:00	4120.46500	4122.00500	4120.39500	4121.49500	0.05
2025.11.11	19:45:00	4121.50500	4122.16500	4120.98500	4121.92500	0.05
2025.11.11	19:46:00	4121.91500	4123.62500	4121.24500	4123.62500	0.05
2025.11.11	19:47:00	4123.58500	4124.34500	4123.41500	4124.32500	0.04
2025.11.11	19:48:00	4124.34500	4124.62500	4124.23500	4124.41500	0.04
2025.11.11	19:49:00	4124.39500	4125.02500	4124.03500	4124.67500	0.03
2025.11.11	19:50:00	4124.69500	4124.89500	4123.62500	4124.67500	0.04
2025.11.11	19:51:00	4124.64500	4125.47500	4124.16500	4125.29500	0.05
2025.11.11	19:52:00	4125.29500	4125.73500	4124.00500	4124.00500	0.04
2025.11.11	19:53:00	4124.01500	4125.31500	4123.93500	4125.08500	0.03
2025.11.11	19:54:00	4125.08500	4125.94500	4125.01500	4125.46500	0.04
2025.11.11	19:55:00	4125.47500	4125.62500	4124.64500	4125.31500	0.02
2025.11.11	19:56:00	4125.26500	4125.70500	4124.70500	4124.99500	0.02
2025.11.11	19:57:00	4125.02500	4125.02500	4123.77500	4123.78500	0.02
2025.11.11	19:58:00	4123.81500	4123.81500	4121.80500	4121.83500	0.03
2025.11.11	19:59:00	4121.81500	4123.23500	4121.16500	4122.88500	0.02
2025.11.11	20:00:00	4122.98500	4124.75500	4122.98500	4123.49500	0.02
2025.11.11	20:01:00	4123.47500	4124.81500	4123.00500	4124.73500	0.02
2025.11.11	20:02:00	4124.71500	4124.86500	4124.02500	4124.18500	0.02
2025.11.11	20:03:00	4124.15500	4124.18500	4122.36500	4122.41500	0.02
2025.11.11	20:04:00	4122.37500	4123.58500	4122.23500	4123.22500	0.02
2025.11.11	20:05:00	4122.91500	4124.14500	4122.84500	4123.85500	0.02
2025.11.11	20:06:00	4123.82500	4124.98500	4123.78500	4124.57500	0.02
2025.11.11	20:07:00	4124.55500	4125.77500	4124.55500	4125.25500	0.02
2025.11.11	20:08:00	4125.22500	4125.71500	4125.12500	4125.63500	0.01
2025.11.11	20:09:00	4125.60500	4125.84500	4124.36500	4124.42500	0.02
2025.11.11	20:10:00	4124.44500	4125.38500	4124.37500	4125.07500	0.02
2025.11.11	20:11:00	4125.04500	4126.15500	4124.97500	4126.13500	0.02
2025.11.11	20:12:00	4126.10500	4126.70500	4125.98500	4126.52500	0.03
2025.11.11	20:13:00	4126.50500	4127.01500	4126.47500	4126.69500	0.02
2025.11.11	20:14:00	4126.65500	4127.21500	4126.51500	4127.17500	0.02
2025.11.11	20:15:00	4127.17500	4127.58500	4127.13500	4127.30500	0.02
2025.11.11	20:16:00	4127.32500	4127.80500	4126.49500	4127.13500	0.03
2025.11.11	20:17:00	4127.16500	4128.17500	4126.97500	4127.86500	0.03
2025.11.11	20:18:00	4127.88500	4128.62500	4127.25500	4127.53500	0.03
2025.11.11	20:19:00	4127.56500	4127.81500	4127.00500	4127.71500	0.02
2025.11.11	20:20:00	4127.69500	4127.88500	4126.32500	4127.05500	0.02
2025.11.11	20:21:00	4127.02500	4127.17500	4125.86500	4125.98500	0.02
2025.11.11	20:22:00	4126.01500	4126.02500	4124.94500	4125.27500	0.02
2025.11.11	20:23:00	4125.27500	4126.83500	4125.27500	4126.37500	0.02
2025.11.11	20:24:00	4126.40500	4126.95500	4126.08500	4126.42500	0.02
2025.11.11	20:25:00	4126.52500	4127.57500	4126.26500	4127.55500	0.03
2025.11.11	20:26:00	4127.52500	4128.05500	4127.42500	4127.69500	0.02
2025.11.11	20:27:00	4127.66500	4127.72500	4126.08500	4126.11500	0.02
2025.11.11	20:28:00	4126.08500	4126.30500	4124.49500	4124.59500	0.03
2025.11.11	20:29:00	4124.62500	4125.80500	4124.10500	4125.51500	0.02
2025.11.11	20:30:00	4125.49500	4126.15500	4125.45500	4125.88500	0.02
2025.11.11	20:31:00	4125.91500	4125.97500	4125.09500	4125.42500	0.02
2025.11.11	20:32:00	4125.44500	4125.45500	4124.15500	4124.30500	0.02
2025.11.11	20:33:00	4124.28500	4126.57500	4124.21500	4126.36500	0.02
2025.11.11	20:34:00	4126.33500	4126.93500	4126.24500	4126.35500	0.02
2025.11.11	20:35:00	4126.33500	4127.16500	4126.31500	4126.58500	0.02
2025.11.11	20:36:00	4126.64500	4129.08500	4126.64500	4128.37500	0.03
2025.11.11	20:37:00	4128.35500	4129.08500	4128.35500	4128.94500	0.02
2025.11.11	20:38:00	4128.90500	4129.29500	4128.54500	4129.20500	0.02
2025.11.11	20:39:00	4129.23500	4130.09500	4128.52500	4128.60500	0.02
2025.11.11	20:40:00	4128.57500	4129.66500	4128.10500	4129.24500	0.02
2025.11.11	20:41:00	4129.20500	4129.73500	4128.71500	4129.26500	0.02
2025.11.11	20:42:00	4129.29500	4129.44500	4128.18500	4128.62800	0.03
2025.11.11	20:43:00	4128.56500	4129.60500	4128.50800	4129.02500	0.02
2025.11.11	20:44:00	4129.05500	4129.66500	4128.38500	4129.23500	0.02
2025.11.11	20:45:00	4129.26500	4129.71500	4128.57500	4128.92500	0.02
2025.11.11	20:46:00	4128.93500	4129.01500	4128.31500	4128.44500	0.01
2025.11.11	20:47:00	4128.54500	4129.04500	4128.38500	4128.87500	0.02
2025.11.11	20:48:00	4128.85500	4130.15500	4128.68500	4129.75800	0.02
2025.11.11	20:49:00	4129.73800	4129.91500	4129.43800	4129.51500	0.02
2025.11.11	20:50:00	4129.19500	4129.39500	4128.18500	4128.27500	0.03
2025.11.11	20:51:00	4128.32500	4129.68500	4128.31500	4129.61500	0.02
2025.11.11	20:52:00	4129.58500	4130.41500	4128.96800	4130.36500	0.02
2025.11.11	20:53:00	4130.33500	4131.35500	4130.33500	4130.47500	0.02
2025.11.11	20:54:00	4130.44500	4131.68500	4130.37500	4131.47500	0.03
2025.11.11	20:55:00	4131.45500	4131.66500	4130.61500	4130.81500	0.03
2025.11.11	20:56:00	4130.92500	4131.47500	4130.75500	4131.39500	0.03
2025.11.11	20:57:00	4131.40500	4131.73500	4130.40500	4130.52500	0.03
2025.11.11	20:58:00	4130.56500	4130.82500	4128.88800	4129.07500	0.10
2025.11.11	20:59:00	4129.09500	4129.71500	4128.95800	4129.24500	0.07
2025.11.11	21:00:00	4129.36500	4129.36500	4127.98500	4128.77500	0.03
2025.11.11	21:01:00	4128.80500	4129.57800	4128.42500	4129.57800	0.02
2025.11.11	21:02:00	4129.50500	4130.14800	4129.00500	4129.96500	0.02
2025.11.11	21:03:00	4129.92500	4129.92500	4128.60800	4128.60800	0.02
2025.11.11	21:04:00	4128.60800	4128.65500	4127.91500	4128.65500	0.01
2025.11.11	21:05:00	4128.69500	4128.74500	4128.10500	4128.48500	0.01
2025.11.11	21:06:00	4128.23500	4128.88500	4127.80500	4128.88500	0.01
2025.11.11	21:07:00	4128.92500	4129.60500	4128.74500	4129.09500	0.01
2025.11.11	21:08:00	4129.12500	4129.42500	4128.92500	4129.31500	0.00
2025.11.11	21:09:00	4129.33500	4129.57500	4129.04500	4129.07500	0.01
2025.11.11	21:10:00	4129.13500	4129.67500	4129.13500	4129.67500	0.01
2025.11.11	21:11:00	4129.70500	4130.06500	4129.48500	4129.52500	0.00
2025.11.11	21:12:00	4129.55500	4129.65500	4129.43500	4129.60500	0.00
2025.11.11	21:13:00	4129.65500	4129.99500	4129.61500	4129.71500	0.01
2025.11.11	21:14:00	4129.69500	4130.25500	4129.57500	4130.22500	0.00
2025.11.11	21:15:00	4130.17500	4131.24500	4130.17500	4130.81500	0.01
2025.11.11	21:16:00	4130.79800	4130.79800	4130.05500	4130.19500	0.01
2025.11.11	21:17:00	4130.22500	4130.26500	4129.39500	4129.86500	0.01
2025.11.11	21:18:00	4129.74500	4130.76500	4129.71500	4130.76500	0.01
2025.11.11	21:19:00	4130.79800	4130.90800	4130.02500	4130.10800	0.01
2025.11.11	21:20:00	4130.04500	4130.04500	4129.47500	4129.82500	0.01
2025.11.11	21:21:00	4129.84500	4129.89500	4129.28500	4129.48500	0.00
2025.11.11	21:22:00	4129.45500	4129.84500	4129.45500	4129.70500	0.00
2025.11.11	21:23:00	4129.59500	4129.65500	4129.30500	4129.30500	0.01
2025.11.11	21:24:00	4129.33500	4129.33500	4128.16500	4128.53500	0.01
2025.11.11	21:25:00	4128.57500	4128.78500	4128.28500	4128.28500	0.00
2025.11.11	21:26:00	4128.24500	4129.12500	4127.05500	4129.01500	0.01
2025.11.11	21:27:00	4128.99500	4129.36500	4128.56500	4129.33500	0.01
2025.11.11	21:28:00	4129.31500	4129.50500	4129.19500	4129.50500	0.00
2025.11.11	21:29:00	4129.53500	4129.63500	4128.53500	4128.70500	0.01
2025.11.11	21:30:00	4128.73500	4129.11500	4128.47500	4128.56500	0.00
2025.11.11	21:31:00	4128.51500	4128.61500	4128.00500	4128.02500	0.01
2025.11.11	21:32:00	4128.00500	4128.18500	4126.56500	4126.65500	0.01
2025.11.11	21:33:00	4126.62500	4127.23500	4126.59500	4126.66500	0.01
2025.11.11	21:34:00	4126.68500	4128.22500	4126.68500	4128.22500	0.01
2025.11.11	21:35:00	4128.17500	4128.67500	4127.86500	4128.67500	0.01
2025.11.11	21:36:00	4128.65500	4128.65500	4127.45500	4127.54500	0.00
2025.11.11	21:37:00	4127.56500	4127.69500	4127.15500	4127.27500	0.00
2025.11.11	21:38:00	4127.22500	4127.35500	4126.46500	4126.53500	0.01
2025.11.11	21:39:00	4126.62500	4127.08500	4126.53500	4127.06500	0.01
2025.11.11	21:40:00	4127.10500	4127.12500	4126.24500	4126.36500	0.01
2025.11.11	21:41:00	4126.40500	4127.11500	4126.40500	4127.04500	0.00
2025.11.11	21:42:00	4127.07500	4127.42500	4127.05500	4127.24500	0.01
2025.11.11	21:43:00	4127.20500	4128.00500	4126.92500	4127.77500	0.01
2025.11.11	21:44:00	4127.74500	4128.43500	4127.61500	4128.26500	0.00
2025.11.11	21:45:00	4128.23500	4128.23500	4127.12500	4127.48500	0.01
2025.11.11	21:46:00	4127.50500	4128.09500	4126.52500	4126.57500	0.01
2025.11.11	21:47:00	4126.54500	4127.14500	4125.39500	4126.82500	0.01
2025.11.11	21:48:00	4126.78500	4126.83500	4126.06500	4126.21500	0.01
2025.11.11	21:49:00	4126.18500	4126.51800	4126.11500	4126.24800	0.00
2025.11.11	21:50:00	4126.25500	4126.81500	4125.87500	4126.57500	0.01
2025.11.11	21:51:00	4126.52500	4126.96500	4126.51500	4126.95500	0.01
2025.11.11	21:52:00	4126.91500	4126.95500	4126.48500	4126.74800	0.00
2025.11.11	21:53:00	4126.65500	4126.66500	4125.74500	4125.74500	0.01
2025.11.11	21:54:00	4125.72500	4126.39800	4125.59500	4126.39800	0.01
2025.11.11	21:55:00	4126.39800	4126.89800	4125.90800	4126.54800	0.02
2025.11.11	21:56:00	4126.45800	4127.14800	4126.35800	4127.04800	0.01
2025.11.11	21:57:00	4126.94800	4127.04800	4125.99800	4126.09800	0.01
2025.11.11	21:58:00	4126.19800	4126.64800	4126.03500	4126.54800	0.01
2025.11.11	21:59:00	4126.44500	4126.64800	4125.47500	4125.49500	0.02
2025.11.11	23:00:00	4125.49800	4129.99800	4125.49800	4129.59800	0.02
2025.11.11	23:01:00	4129.49800	4130.84800	4129.09800	4130.59800	0.02
2025.11.11	23:02:00	4130.49800	4131.24800	4130.12500	4130.64800	0.02
2025.11.11	23:03:00	4130.24800	4131.24800	4128.89800	4131.14800	0.01
2025.11.11	23:04:00	4131.14800	4131.24800	4129.84800	4130.44800	0.01
2025.11.11	23:05:00	4130.14800	4130.34800	4129.54800	4129.54800	0.01
2025.11.11	23:06:00	4129.54800	4130.14800	4129.34800	4129.64800	0.01
2025.11.11	23:07:00	4129.64800	4129.84800	4129.54800	4129.54800	0.00
2025.11.11	23:08:00	4128.89800	4129.24800	4128.84800	4128.84800	0.00
2025.11.11	23:09:00	4128.58500	4129.19800	4128.58500	4128.99800	0.01
2025.11.11	23:10:00	4128.99800	4130.17500	4128.89800	4130.07500	0.01
2025.11.11	23:11:00	4130.00500	4131.74500	4130.00500	4131.36500	0.01
2025.11.11	23:12:00	4131.30500	4132.44500	4130.99500	4132.39500	0.01
2025.11.11	23:13:00	4132.39500	4132.77500	4131.56500	4131.81500	0.02
2025.11.11	23:14:00	4131.82500	4132.81500	4131.72500	4132.77500	0.01
2025.11.11	23:15:00	4132.81500	4134.19500	4132.43500	4133.71500	0.02
2025.11.11	23:16:00	4133.73500	4134.69800	4133.73500	4134.52500	0.02
2025.11.11	23:17:00	4134.58500	4134.89800	4134.03500	4134.49500	0.01
2025.11.11	23:18:00	4134.53500	4135.34500	4134.48500	4134.91500	0.01
2025.11.11	23:19:00	4134.65500	4134.74800	4133.61500	4134.60500	0.02
2025.11.11	23:20:00	4134.64800	4136.19500	4134.21500	4136.19500	0.02
2025.11.11	23:21:00	4136.10500	4136.70500	4135.33500	4135.63500	0.02
2025.11.11	23:22:00	4135.63500	4136.45500	4135.63500	4135.92500	0.01
2025.11.11	23:23:00	4135.90500	4136.12500	4135.45500	4135.75500	0.02
2025.11.11	23:24:00	4135.73500	4137.51500	4135.73500	4136.94500	0.02
2025.11.11	23:25:00	4136.94500	4138.50500	4136.72500	4138.50500	0.02
2025.11.11	23:26:00	4138.50500	4138.59500	4137.62500	4138.36500	0.02
2025.11.11	23:27:00	4138.37500	4139.05500	4136.98500	4137.40500	0.03
2025.11.11	23:28:00	4137.40500	4138.00500	4137.38500	4137.69500	0.02
2025.11.11	23:29:00	4137.74500	4138.58500	4137.66500	4138.17500	0.02
2025.11.11	23:30:00	4138.17500	4138.27500	4136.77500	4137.07500	0.02
2025.11.11	23:31:00	4137.10500	4137.37500	4136.39500	4136.61500	0.02
2025.11.11	23:32:00	4136.61500	4138.23500	4136.06500	4138.02500	0.02
2025.11.11	23:33:00	4138.05500	4139.74500	4137.42500	4139.11500	0.03
2025.11.11	23:34:00	4139.10500	4139.46500	4137.62500	4137.88500	0.02
2025.11.11	23:35:00	4137.88500	4139.65500	4137.19500	4139.36500	0.02
2025.11.11	23:36:00	4138.96500	4139.91500	4138.96500	4139.31500	0.02
2025.11.11	23:37:00	4139.38500	4140.41800	4138.76500	4139.77500	0.03
2025.11.11	23:38:00	4139.72500	4140.61500	4139.43500	4140.22500	0.02
2025.11.11	23:39:00	4140.25500	4142.07500	4140.25500	4141.61500	0.02
2025.11.11	23:40:00	4141.64500	4143.61500	4141.46500	4142.91500	0.02
2025.11.11	23:41:00	4142.88500	4143.09500	4141.91500	4142.33500	0.02
2025.11.11	23:42:00	4142.33500	4143.40500	4142.15500	4143.22500	0.01
2025.11.11	23:43:00	4143.25500	4143.25500	4142.22500	4142.83500	0.01
2025.11.11	23:44:00	4142.84500	4143.29500	4142.42500	4143.13500	0.01
2025.11.11	23:45:00	4143.09500	4143.44500	4142.83500	4143.06500	0.01
2025.11.11	23:46:00	4143.04500	4144.29500	4142.96500	4143.80500	0.02
2025.11.11	23:47:00	4143.83500	4143.88500	4143.08500	4143.11500	0.01
2025.11.11	23:48:00	4143.08500	4143.35500	4141.70500	4141.70500	0.01
2025.11.11	23:49:00	4141.59500	4142.98500	4141.58500	4142.92500	0.01
2025.11.11	23:50:00	4142.95500	4144.46500	4142.76500	4144.12500	0.01
2025.11.11	23:51:00	4144.15500	4144.46500	4143.47500	4144.24500	0.01
2025.11.11	23:52:00	4144.21500	4144.26500	4143.05500	4143.32500	0.01
2025.11.11	23:53:00	4143.30500	4143.59500	4142.57500	4143.56500	0.01
2025.11.11	23:54:00	4143.59500	4143.81500	4143.14500	4143.20500	0.01
2025.11.11	23:55:00	4143.18500	4143.18500	4141.61800	4141.89800	0.02
2025.11.11	23:56:00	4141.94800	4142.51800	4141.70800	4142.27500	0.01
2025.11.11	23:57:00	4142.43800	4142.72800	4142.09800	4142.28500	0.01
2025.11.11	23:58:00	4142.35500	4142.78800	4141.98800	4142.07800	0.01
2025.11.11	23:59:00	4141.98800	4142.40500	4141.11500	4142.40500	0.01
2025.11.12	00:00:00	4142.37500	4142.45500	4138.86500	4140.22500	0.03
2025.11.12	00:01:00	4140.21500	4141.92500	4139.50500	4141.76500	0.02
2025.11.12	00:02:00	4141.87500	4142.94500	4141.68500	4142.94500	0.01
2025.11.12	00:03:00	4142.97500	4144.43500	4142.94500	4144.11500	0.01
2025.11.12	00:04:00	4144.11500	4144.78500	4144.05500	4144.31500	0.01
2025.11.12	00:05:00	4144.33500	4145.19500	4144.21500	4145.05500	0.02
2025.11.12	00:06:00	4145.05500	4145.25500	4143.50500	4143.59500	0.01
2025.11.12	00:07:00	4143.61500	4143.69500	4142.75500	4143.20500	0.01
2025.11.12	00:08:00	4143.18500	4143.94500	4142.94500	4143.68500	0.01
2025.11.12	00:09:00	4143.73500	4144.54500	4142.56500	4142.77500	0.01
2025.11.12	00:10:00	4142.73500	4142.80500	4141.61500	4142.39500	0.02
2025.11.12	00:11:00	4142.44500	4143.72500	4142.44500	4142.79500	0.01
2025.11.12	00:12:00	4142.81500	4143.62500	4142.81500	4143.42500	0.01
2025.11.12	00:13:00	4143.44500	4143.78500	4143.22500	4143.22500	0.01
2025.11.12	00:14:00	4143.00500	4144.28500	4142.71500	4143.70500	0.01
2025.11.12	00:15:00	4143.75500	4143.92500	4143.18500	4143.92500	0.01
2025.11.12	00:16:00	4143.95500	4144.32500	4143.11500	4143.23500	0.01
2025.11.12	00:17:00	4143.21500	4143.21500	4141.12500	4141.70500	0.01
2025.11.12	00:18:00	4141.69500	4143.23500	4141.69500	4143.23500	0.01
2025.11.12	00:19:00	4143.26500	4143.44500	4142.34500	4142.56500	0.01
2025.11.12	00:20:00	4142.77500	4143.13500	4142.23500	4142.38500	0.01
2025.11.12	00:21:00	4142.35500	4142.35500	4140.96500	4142.01500	0.01
2025.11.12	00:22:00	4141.98500	4142.01500	4140.96500	4141.35500	0.01
2025.11.12	00:23:00	4141.37500	4141.87500	4140.87500	4141.12500	0.01
2025.11.12	00:24:00	4141.11500	4141.43500	4140.96500	4141.31500	0.01
2025.11.12	00:25:00	4141.34500	4141.34500	4139.54500	4140.00500	0.01
2025.11.12	00:26:00	4139.98500	4140.95500	4139.49500	4140.51500	0.01
2025.11.12	00:27:00	4140.45500	4140.66500	4139.41500	4140.17500	0.01
2025.11.12	00:28:00	4140.15500	4140.97500	4139.90500	4140.67500	0.01
2025.11.12	00:29:00	4140.63500	4141.60500	4140.60500	4141.50500	0.01
2025.11.12	00:30:00	4141.47500	4143.35500	4141.16500	4142.10500	0.01
2025.11.12	00:31:00	4141.92500	4142.80500	4141.66500	4142.19500	0.01
2025.11.12	00:32:00	4142.17500	4143.75500	4142.04500	4143.75500	0.01
2025.11.12	00:33:00	4143.78500	4144.19500	4142.86500	4143.44500	0.02
2025.11.12	00:34:00	4143.42500	4143.75500	4142.27500	4142.62500	0.01
2025.11.12	00:35:00	4142.58500	4144.25500	4142.33500	4143.96500	0.01
2025.11.12	00:36:00	4143.99500	4144.01500	4142.27500	4142.87500	0.01
2025.11.12	00:37:00	4142.84500	4142.84500	4141.81500	4142.42500	0.01
2025.11.12	00:38:00	4142.38500	4142.44500	4140.63500	4140.63500	0.01
2025.11.12	00:39:00	4140.61500	4141.39500	4140.36500	4141.37500	0.01
2025.11.12	00:40:00	4141.32500	4141.58500	4140.68500	4141.39500	0.01
2025.11.12	00:41:00	4141.42500	4141.65500	4140.86500	4140.86500	0.01
2025.11.12	00:42:00	4140.75500	4141.86500	4140.75500	4141.86500	0.01
2025.11.12	00:43:00	4141.90500	4142.02500	4141.03500	4141.05500	0.01
2025.11.12	00:44:00	4141.16500	4141.90500	4140.97500	4141.34800	0.03
2025.11.12	00:45:00	4141.53500	4142.32500	4141.38500	4142.32500	0.06
2025.11.12	00:46:00	4142.35500	4142.46500	4139.64500	4139.79800	0.08
2025.11.12	00:47:00	4139.67500	4139.79800	4138.09800	4138.53500	0.07
2025.11.12	00:48:00	4138.51500	4139.79800	4138.51500	4139.79800	0.04
2025.11.12	00:49:00	4139.79800	4139.79800	4138.19800	4138.74800	0.02
2025.11.12	00:50:00	4138.64800	4139.54800	4136.69500	4137.11500	0.05
2025.11.12	00:51:00	4137.14500	4137.55500	4135.73500	4136.04500	0.03
2025.11.12	00:52:00	4136.07500	4138.51500	4136.07500	4137.12500	0.03
2025.11.12	00:53:00	4137.08500	4138.39500	4136.31500	4137.28500	0.03
2025.11.12	00:54:00	4137.25500	4137.65500	4135.02500	4136.04500	0.04
2025.11.12	00:55:00	4136.07500	4137.67500	4135.93500	4137.38500	0.03
2025.11.12	00:56:00	4137.42500	4137.48500	4136.14500	4136.37500	0.03
